label,filename
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST02
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
1.0,TEST03
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
2.0,TEST04
3.0,TEST04
3.0,TEST04
1.0,TEST05
1.0,TEST05
1.0,TEST05
2.0,TEST05
2.0,TEST05
2.0,TEST05
2.0,TEST05
2.0,TEST05
2.0,TEST05
2.0,TEST05
2.0,TEST05
2.0,TEST05
2.0,TEST05
2.0,TEST05
2.0,TEST05
2.0,TEST05
2.0,TEST05
2.0,TEST05
2.0,TEST05
2.0,TEST05
2.0,TEST05
2.0,TEST05
2.0,TEST05
2.0,TEST05
3.0,TEST05
3.0,TEST05
3.0,TEST05
3.0,TEST05
3.0,TEST05
3.0,TEST05
3.0,TEST05
3.0,TEST05
3.0,TEST05
3.0,TEST05
3.0,TEST05
3.0,TEST05
3.0,TEST05
3.0,TEST05
3.0,TEST05
3.0,TEST05
3.0,TEST05
3.0,TEST05
3.0,TEST05
3.0,TEST05
3.0,TEST05
3.0,TEST05
3.0,TEST05
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
2.0,TEST06
3.0,TEST06
3.0,TEST06
3.0,TEST06
3.0,TEST06
1.0,TEST07
1.0,TEST07
1.0,TEST07
1.0,TEST07
1.0,TEST07
1.0,TEST07
1.0,TEST07
1.0,TEST07
1.0,TEST07
1.0,TEST07
2.0,TEST07
2.0,TEST07
2.0,TEST07
2.0,TEST07
2.0,TEST07
2.0,TEST07
2.0,TEST07
2.0,TEST07
2.0,TEST07
2.0,TEST07
2.0,TEST07
2.0,TEST07
2.0,TEST07
2.0,TEST07
2.0,TEST07
2.0,TEST07
2.0,TEST07
2.0,TEST07
2.0,TEST07
2.0,TEST07
2.0,TEST07
2.0,TEST07
2.0,TEST07
2.0,TEST07
3.0,TEST07
3.0,TEST07
3.0,TEST07
3.0,TEST07
3.0,TEST07
3.0,TEST07
3.0,TEST07
3.0,TEST07
3.0,TEST07
3.0,TEST07
3.0,TEST07
3.0,TEST07
3.0,TEST07
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
0.0,TEST08
